,shot#,time,Ip,Bt,a,R,tria,elon,Wmcc,Ti0,Zeff,n42,fname,Paux
514,43068.0,0.2097,303.292,0.82,23.1,35.9,0.37,1.7,6633.0,972.0,3.718542168121041,1.3,Profiles_export_4/shot43068_t210.txt,783.36299526415
515,43068.0,0.2127,303.292,0.82,23.2,36.0,0.37,1.7,6582.0,1139.0,3.718542168121041,1.3,Profiles_export_4/shot43068_t213.txt,783.36299526415
516,43068.0,0.21580000000000002,303.292,0.82,23.0,36.1,0.35,1.7,6407.0,925.0,3.718542168121041,1.3,Profiles_export_4/shot43068_t216.txt,783.36299526415
517,43068.0,0.21880000000000002,303.292,0.82,23.0,36.0,0.35,1.7,6316.0,926.0,3.9755111659699724,1.1,Profiles_export_4/shot43068_t219.txt,783.36299526415
518,43068.0,0.22180000000000002,303.292,0.82,22.8,36.0,0.34,1.7,6226.0,922.0,3.9755111659699724,1.1,Profiles_export_4/shot43068_t222.txt,783.36299526415
519,43069.0,0.1703,301.217,0.82,23.5,36.0,0.28,1.6,6869.0,940.0,2.7759046602621984,2.7,Profiles_export_4/shot43069_t170.txt,791.7368372573799
520,43069.0,0.1733,301.217,0.82,23.5,36.1,0.3,1.6,6923.0,917.0,2.9098161835734477,2.4,Profiles_export_4/shot43069_t173.txt,791.7368372573799
521,43069.0,0.1764,301.217,0.82,23.5,36.1,0.31,1.7,7162.0,912.0,2.9098161835734477,2.4,Profiles_export_4/shot43069_t176.txt,791.7368372573799
522,43069.0,0.1794,301.217,0.82,23.4,36.0,0.3,1.6,7347.0,954.0,2.9597764972487877,2.3,Profiles_export_4/shot43069_t179.txt,791.7368372573799
523,43069.0,0.1824,301.217,0.82,23.4,35.9,0.31,1.6,7205.0,934.0,3.012874067303878,2.2,Profiles_export_4/shot43069_t182.txt,791.7368372573799
524,43069.0,0.1854,301.217,0.82,23.5,36.0,0.32,1.7,6930.0,883.0,3.1299547098439717,2.0,Profiles_export_4/shot43069_t185.txt,791.7368372573799
525,43069.0,0.1885,301.217,0.82,23.4,36.0,0.34,1.7,7084.0,826.0,3.19483630732844,1.9,Profiles_export_4/shot43069_t188.txt,791.7368372573799
526,43069.0,0.1915,301.217,0.82,23.3,35.9,0.34,1.7,6804.0,860.0,3.3401847056356333,1.7,Profiles_export_4/shot43069_t192.txt,791.7368372573799
527,43069.0,0.1945,301.217,0.82,23.3,35.9,0.36,1.7,6628.0,837.0,3.422173772903536,1.6,Profiles_export_4/shot43069_t194.txt,791.7368372573799
528,43069.0,0.1976,301.217,0.82,23.2,36.0,0.36,1.7,6403.0,935.0,3.5116687917230105,1.5,Profiles_export_4/shot43069_t198.txt,791.7368372573799
529,43069.0,0.2006,301.217,0.82,23.2,35.9,0.36,1.7,6492.0,890.0,3.609930471996154,1.4,Profiles_export_4/shot43069_t201.txt,791.7368372573799
530,43069.0,0.2036,301.217,0.82,23.1,36.0,0.35,1.7,6398.0,964.0,3.609930471996154,1.4,Profiles_export_4/shot43069_t204.txt,791.7368372573799
531,43069.0,0.2067,301.217,0.82,23.1,36.0,0.36,1.7,6394.0,936.0,3.718542168121041,1.3,Profiles_export_4/shot43069_t207.txt,791.7368372573799
532,43069.0,0.2097,301.217,0.82,23.0,36.0,0.35,1.7,6401.0,1058.0,3.8395254731201565,1.2,Profiles_export_4/shot43069_t210.txt,791.7368372573799
533,43069.0,0.2127,301.217,0.82,23.0,36.0,0.35,1.7,6492.0,931.0,3.8395254731201565,1.2,Profiles_export_4/shot43069_t213.txt,791.7368372573799
534,43069.0,0.21569999999999998,301.217,0.82,22.9,36.0,0.35,1.7,6277.0,1007.0,3.8395254731201565,1.2,Profiles_export_4/shot43069_t216.txt,791.7368372573799
535,43069.0,0.21880000000000002,301.217,0.82,22.7,36.1,0.34,1.7,6052.0,906.0,3.9755111659699724,1.1,Profiles_export_4/shot43069_t219.txt,791.7368372573799
536,43069.0,0.22180000000000002,301.217,0.82,22.7,36.2,0.34,1.7,5807.0,856.0,4.13,1.0,Profiles_export_4/shot43069_t222.txt,791.7368372573799
537,43070.0,0.1703,308.181,0.82,23.6,36.1,0.3,1.6,7089.0,1037.0,2.697682610815403,2.9,Profiles_export_4/shot43070_t170.txt,791.669667403125
538,43070.0,0.1733,308.181,0.82,23.6,36.1,0.3,1.6,7604.0,883.0,2.735815710177636,2.8,Profiles_export_4/shot43070_t173.txt,791.669667403125
539,43070.0,0.1764,308.181,0.82,23.6,36.1,0.31,1.6,7683.0,1092.0,2.66134728185606,3.0,Profiles_export_4/shot43070_t176.txt,791.669667403125
540,43070.0,0.1794,308.181,0.82,23.6,36.1,0.31,1.6,7870.0,1190.0,2.66134728185606,3.0,Profiles_export_4/shot43070_t179.txt,791.669667403125
541,43070.0,0.1824,308.181,0.82,23.5,36.1,0.31,1.6,8022.0,942.0,2.697682610815403,2.9,Profiles_export_4/shot43070_t182.txt,791.669667403125
542,43070.0,0.1854,308.181,0.82,23.5,36.1,0.31,1.6,8088.0,1075.0,2.66134728185606,3.0,Profiles_export_4/shot43070_t185.txt,791.669667403125
543,43070.0,0.1885,308.181,0.82,23.6,36.1,0.32,1.6,8233.0,1153.0,2.66134728185606,3.0,Profiles_export_4/shot43070_t188.txt,791.669667403125
544,43070.0,0.1915,308.181,0.82,23.5,36.1,0.32,1.6,8557.0,968.0,2.697682610815403,2.9,Profiles_export_4/shot43070_t192.txt,791.669667403125
545,43070.0,0.1945,308.181,0.82,23.5,36.1,0.32,1.6,8256.0,1058.0,2.66134728185606,3.0,Profiles_export_4/shot43070_t194.txt,791.669667403125
546,43070.0,0.1976,308.181,0.82,23.6,36.1,0.34,1.7,8290.0,1187.0,2.66134728185606,3.0,Profiles_export_4/shot43070_t198.txt,791.669667403125
547,43070.0,0.2006,308.181,0.82,23.6,36.1,0.34,1.7,8565.0,1278.0,2.66134728185606,3.0,Profiles_export_4/shot43070_t201.txt,791.669667403125
548,43070.0,0.2036,308.181,0.82,23.5,36.0,0.33,1.6,8516.0,1274.0,2.6266691545803798,3.1,Profiles_export_4/shot43070_t204.txt,791.669667403125
549,43070.0,0.2067,308.181,0.82,23.5,36.1,0.36,1.7,8398.0,1339.0,2.6266691545803798,3.1,Profiles_export_4/shot43070_t207.txt,791.669667403125
550,43070.0,0.2097,308.181,0.82,23.5,36.1,0.38,1.7,8257.0,1325.0,2.5935227405336416,3.2,Profiles_export_4/shot43070_t210.txt,791.669667403125
551,43070.0,0.2127,308.181,0.82,23.5,36.1,0.37,1.7,8571.0,1359.0,2.5935227405336416,3.2,Profiles_export_4/shot43070_t213.txt,791.669667403125
552,43070.0,0.21580000000000002,308.181,0.82,23.4,36.0,0.37,1.7,8356.0,1184.0,2.6266691545803798,3.1,Profiles_export_4/shot43070_t216.txt,791.669667403125
553,43070.0,0.21880000000000002,308.181,0.82,23.4,36.1,0.38,1.7,8305.0,1089.0,2.66134728185606,3.0,Profiles_export_4/shot43070_t219.txt,791.669667403125
554,43070.0,0.22180000000000002,308.181,0.82,23.4,36.0,0.36,1.6,8771.0,1058.0,2.6266691545803798,3.1,Profiles_export_4/shot43070_t222.txt,791.669667403125
555,43072.0,0.1551,308.214,0.82,23.2,35.8,0.24,1.6,6296.0,885.0,2.6266691545803798,3.1,Profiles_export_4/shot43072_t155.txt,784.86312204097
556,43072.0,0.15819999999999998,308.214,0.82,23.5,36.1,0.26,1.6,6662.0,868.0,2.735815710177636,2.8,Profiles_export_4/shot43072_t158.txt,784.86312204097
557,43072.0,0.16119999999999998,308.214,0.82,23.6,36.1,0.28,1.6,6910.0,797.0,2.818127983744278,2.6,Profiles_export_4/shot43072_t161.txt,784.86312204097
558,43072.0,0.16419999999999998,308.214,0.82,23.5,36.1,0.28,1.6,7485.0,807.0,2.8626882022307543,2.5,Profiles_export_4/shot43072_t164.txt,784.86312204097
559,43072.0,0.1673,308.214,0.82,23.4,36.0,0.28,1.6,7556.0,841.0,2.818127983744278,2.6,Profiles_export_4/shot43072_t167.txt,784.86312204097
560,43072.0,0.1703,308.214,0.82,23.4,36.0,0.28,1.6,7432.0,954.0,2.818127983744278,2.6,Profiles_export_4/shot43072_t170.txt,784.86312204097
561,43072.0,0.1733,308.214,0.82,23.5,36.0,0.29,1.6,7122.0,818.0,2.9597764972487877,2.3,Profiles_export_4/shot43072_t173.txt,784.86312204097
562,43072.0,0.1764,308.214,0.82,23.5,36.1,0.29,1.6,7462.0,868.0,2.9597764972487877,2.3,Profiles_export_4/shot43072_t176.txt,784.86312204097
563,43072.0,0.1794,308.214,0.82,23.5,36.0,0.31,1.6,7376.0,921.0,3.012874067303878,2.2,Profiles_export_4/shot43072_t179.txt,784.86312204097
564,43072.0,0.1824,308.214,0.82,23.4,36.0,0.31,1.7,7077.0,846.0,3.1299547098439717,2.0,Profiles_export_4/shot43072_t182.txt,784.86312204097
565,43072.0,0.1854,308.214,0.82,23.4,36.0,0.32,1.7,6795.0,790.0,3.264683239462852,1.8,Profiles_export_4/shot43072_t185.txt,784.86312204097
566,43072.0,0.1885,308.214,0.82,23.3,35.9,0.33,1.7,6757.0,846.0,3.3401847056356333,1.7,Profiles_export_4/shot43072_t188.txt,784.86312204097
567,43072.0,0.1915,308.214,0.82,23.3,35.9,0.35,1.7,6609.0,805.0,3.422173772903536,1.6,Profiles_export_4/shot43072_t192.txt,784.86312204097
568,43072.0,0.1945,308.214,0.82,23.3,35.9,0.34,1.7,6844.0,834.0,3.5116687917230105,1.5,Profiles_export_4/shot43072_t194.txt,784.86312204097
569,43072.0,0.1976,308.214,0.82,23.2,36.0,0.34,1.7,6337.0,852.0,3.5116687917230105,1.5,Profiles_export_4/shot43072_t198.txt,784.86312204097
570,43072.0,0.2006,308.214,0.82,23.2,36.0,0.35,1.7,6634.0,963.0,3.609930471996154,1.4,Profiles_export_4/shot43072_t201.txt,784.86312204097
571,43072.0,0.2036,308.214,0.82,23.2,36.0,0.34,1.7,6765.0,929.0,3.609930471996154,1.4,Profiles_export_4/shot43072_t204.txt,784.86312204097
572,43072.0,0.2067,308.214,0.82,23.1,36.0,0.35,1.7,6552.0,936.0,3.718542168121041,1.3,Profiles_export_4/shot43072_t207.txt,784.86312204097
573,43072.0,0.2097,308.214,0.82,23.0,36.0,0.35,1.7,6381.0,922.0,3.8395254731201565,1.2,Profiles_export_4/shot43072_t210.txt,784.86312204097
574,43072.0,0.2127,308.214,0.82,22.9,36.0,0.35,1.7,6043.0,837.0,3.9755111659699724,1.1,Profiles_export_4/shot43072_t213.txt,784.86312204097
575,43072.0,0.21580000000000002,308.214,0.82,22.8,36.1,0.33,1.7,5913.0,888.0,3.9755111659699724,1.1,Profiles_export_4/shot43072_t216.txt,784.86312204097
576,43072.0,0.21880000000000002,308.214,0.82,22.8,36.1,0.34,1.7,5809.0,946.0,3.9755111659699724,1.1,Profiles_export_4/shot43072_t219.txt,784.86312204097
577,43072.0,0.22180000000000002,308.214,0.82,22.7,36.1,0.34,1.7,5886.0,820.0,4.13,1.0,Profiles_export_4/shot43072_t222.txt,784.86312204097
578,43152.0,0.1794,292.786,0.82,23.7,36.3,0.38,1.8,6025.0,777.0,2.9597764972487877,2.3,Profiles_export_4/shot43152_t179.txt,385.80701011796987
579,43152.0,0.1824,292.786,0.82,23.6,36.4,0.37,1.8,5922.0,748.0,2.9098161835734477,2.4,Profiles_export_4/shot43152_t182.txt,385.80701011796987
580,43152.0,0.1855,292.786,0.82,23.5,36.8,0.37,1.8,5797.0,684.0,2.7759046602621984,2.7,Profiles_export_4/shot43152_t186.txt,385.80701011796987
581,43152.0,0.1885,292.786,0.82,23.5,36.9,0.37,1.7,6286.0,759.0,2.561795601826296,3.3,Profiles_export_4/shot43152_t188.txt,385.80701011796987
582,43152.0,0.1915,292.786,0.82,23.3,37.0,0.35,1.7,6631.0,710.0,2.531386646768293,3.4,Profiles_export_4/shot43152_t192.txt,385.80701011796987
583,43152.0,0.1945,292.786,0.82,23.3,37.0,0.35,1.7,6954.0,823.0,2.4471994255402114,3.7,Profiles_export_4/shot43152_t194.txt,385.80701011796987
584,43152.0,0.1976,292.786,0.82,23.1,37.1,0.34,1.7,6882.0,735.0,2.474167235231339,3.6,Profiles_export_4/shot43152_t198.txt,385.80701011796987
585,43152.0,0.2006,292.786,0.82,23.0,37.1,0.35,1.7,6978.0,745.0,2.421233159153311,3.8,Profiles_export_4/shot43152_t201.txt,385.80701011796987
586,43152.0,0.2036,292.786,0.82,22.9,37.2,0.34,1.7,6892.0,695.0,2.421233159153311,3.8,Profiles_export_4/shot43152_t204.txt,385.80701011796987
587,43152.0,0.2067,292.786,0.82,22.7,37.3,0.34,1.7,6847.0,685.0,2.3962063175777413,3.9,Profiles_export_4/shot43152_t207.txt,385.80701011796987
588,43152.0,0.2097,292.786,0.82,22.6,37.3,0.32,1.7,6621.0,797.0,2.3962063175777413,3.9,Profiles_export_4/shot43152_t210.txt,385.80701011796987
589,43152.0,0.2127,292.786,0.82,22.5,37.4,0.32,1.7,6578.0,752.0,2.3962063175777413,3.9,Profiles_export_4/shot43152_t213.txt,385.80701011796987
590,43152.0,0.21580000000000002,292.786,0.82,22.3,37.5,0.32,1.7,6662.0,815.0,2.3487484633150753,4.1,Profiles_export_4/shot43152_t216.txt,385.80701011796987
591,43152.0,0.21880000000000002,292.786,0.82,22.1,37.5,0.32,1.7,6689.0,868.0,2.3262175906383358,4.2,Profiles_export_4/shot43152_t219.txt,385.80701011796987
592,43152.0,0.22180000000000002,292.786,0.82,22.0,37.5,0.32,1.7,6662.0,922.0,2.262898351968714,4.5,Profiles_export_4/shot43152_t222.txt,385.80701011796987
593,43152.0,0.2248,292.786,0.82,21.9,37.5,0.31,1.7,6878.0,900.0,2.3262175906383358,4.2,Profiles_export_4/shot43152_t225.txt,385.80701011796987
594,43152.0,0.22790000000000002,292.786,0.82,21.7,37.5,0.32,1.7,6657.0,903.0,2.3262175906383358,4.2,Profiles_export_4/shot43152_t228.txt,385.80701011796987
595,43152.0,0.2309,292.786,0.82,21.6,37.6,0.31,1.7,6689.0,916.0,2.3262175906383358,4.2,Profiles_export_4/shot43152_t231.txt,385.80701011796987
596,43152.0,0.2339,292.786,0.82,21.5,37.7,0.3,1.7,6545.0,914.0,2.3487484633150753,4.1,Profiles_export_4/shot43152_t234.txt,385.80701011796987
597,43154.0,0.1794,296.6,0.82,23.9,36.5,0.34,1.7,4356.0,788.0,3.264683239462852,1.8,Profiles_export_4/shot43154_t179.txt,387.329526843665
598,43154.0,0.1824,296.6,0.82,23.9,36.5,0.36,1.7,4248.0,743.0,3.19483630732844,1.9,Profiles_export_4/shot43154_t182.txt,387.329526843665
599,43154.0,0.1855,296.6,0.82,23.9,36.6,0.39,1.8,3993.0,787.0,3.19483630732844,1.9,Profiles_export_4/shot43154_t186.txt,387.329526843665
600,43154.0,0.1885,296.6,0.82,23.9,36.8,0.38,1.8,4016.0,707.0,3.012874067303878,2.2,Profiles_export_4/shot43154_t188.txt,387.329526843665
601,43154.0,0.1915,296.6,0.82,23.8,37.0,0.39,1.8,4484.0,894.0,2.8626882022307543,2.5,Profiles_export_4/shot43154_t192.txt,387.329526843665
602,43154.0,0.1945,296.6,0.82,23.8,37.0,0.4,1.8,4674.0,770.0,2.735815710177636,2.8,Profiles_export_4/shot43154_t194.txt,387.329526843665
603,43154.0,0.1976,296.6,0.82,23.5,37.1,0.37,1.7,5122.0,814.0,2.697682610815403,2.9,Profiles_export_4/shot43154_t198.txt,387.329526843665
604,43154.0,0.2006,296.6,0.82,23.5,37.1,0.38,1.8,5055.0,754.0,2.66134728185606,3.0,Profiles_export_4/shot43154_t201.txt,387.329526843665
605,43154.0,0.2036,296.6,0.82,23.3,37.2,0.37,1.8,4740.0,831.0,2.561795601826296,3.3,Profiles_export_4/shot43154_t204.txt,387.329526843665
606,43154.0,0.2067,296.6,0.82,23.2,37.3,0.36,1.8,4766.0,827.0,2.561795601826296,3.3,Profiles_export_4/shot43154_t207.txt,387.329526843665
607,43154.0,0.2097,296.6,0.82,23.0,37.4,0.35,1.8,4718.0,808.0,2.531386646768293,3.4,Profiles_export_4/shot43154_t210.txt,387.329526843665
608,43154.0,0.2127,296.6,0.82,22.8,37.4,0.35,1.8,4681.0,748.0,2.502204690812758,3.5,Profiles_export_4/shot43154_t213.txt,387.329526843665
609,43154.0,0.21580000000000002,296.6,0.82,22.6,37.5,0.34,1.8,4748.0,810.0,2.474167235231339,3.6,Profiles_export_4/shot43154_t216.txt,387.329526843665
610,43154.0,0.21880000000000002,296.6,0.82,22.5,37.6,0.34,1.8,4874.0,877.0,2.474167235231339,3.6,Profiles_export_4/shot43154_t219.txt,387.329526843665
611,43154.0,0.22180000000000002,296.6,0.82,22.4,37.5,0.33,1.8,4953.0,883.0,2.421233159153311,3.8,Profiles_export_4/shot43154_t222.txt,387.329526843665
612,43154.0,0.2248,296.6,0.82,22.2,37.6,0.33,1.8,4955.0,837.0,2.4471994255402114,3.7,Profiles_export_4/shot43154_t225.txt,387.329526843665
613,43154.0,0.22790000000000002,296.6,0.82,22.2,37.6,0.34,1.8,5051.0,760.0,2.421233159153311,3.8,Profiles_export_4/shot43154_t228.txt,387.329526843665
614,43154.0,0.2309,296.6,0.82,22.0,37.6,0.32,1.8,5225.0,810.0,2.421233159153311,3.8,Profiles_export_4/shot43154_t231.txt,387.329526843665
615,43154.0,0.2339,296.6,0.82,21.8,37.6,0.32,1.8,4862.0,909.0,2.3962063175777413,3.9,Profiles_export_4/shot43154_t234.txt,387.329526843665
616,43210.0,0.15209999999999999,201.042,0.52,23.4,36.0,0.28,1.6,3077.0,722.0,2.818127983744278,2.6,Profiles_export_4/shot43210_t152.txt,804.9302255194596
617,43210.0,0.15519999999999998,201.042,0.52,23.6,36.2,0.33,1.7,3194.0,549.0,2.8626882022307543,2.5,Profiles_export_4/shot43210_t155.txt,804.9302255194596
618,43210.0,0.15819999999999998,201.042,0.52,23.4,36.3,0.35,1.7,3071.0,625.0,2.818127983744278,2.6,Profiles_export_4/shot43210_t158.txt,804.9302255194596
619,43210.0,0.16119999999999998,201.042,0.52,23.4,36.3,0.35,1.8,3098.0,544.0,2.9098161835734477,2.4,Profiles_export_4/shot43210_t161.txt,804.9302255194596
620,43210.0,0.16419999999999998,201.042,0.52,23.1,36.4,0.34,1.8,2932.0,588.0,2.8626882022307543,2.5,Profiles_export_4/shot43210_t164.txt,804.9302255194596
621,43210.0,0.1673,201.042,0.52,22.9,36.5,0.34,1.8,2787.0,619.0,2.818127983744278,2.6,Profiles_export_4/shot43210_t167.txt,804.9302255194596
622,43210.0,0.1703,201.042,0.52,22.7,36.6,0.33,1.8,2709.0,618.0,2.8626882022307543,2.5,Profiles_export_4/shot43210_t170.txt,804.9302255194596
623,43210.0,0.1733,201.042,0.52,22.5,36.7,0.32,1.8,2743.0,634.0,2.7759046602621984,2.7,Profiles_export_4/shot43210_t173.txt,804.9302255194596
624,43210.0,0.1764,201.042,0.52,22.2,36.8,0.3,1.8,2613.0,580.0,2.9597764972487877,2.3,Profiles_export_4/shot43210_t176.txt,804.9302255194596
625,43210.0,0.1794,201.042,0.52,22.0,36.8,0.31,1.8,2659.0,615.0,2.9098161835734477,2.4,Profiles_export_4/shot43210_t179.txt,804.9302255194596
626,43337.0,0.15209999999999999,207.671,0.71,22.6,37.3,0.33,1.9,3057.0,462.0,2.372062103068877,4.0,Profiles_export_4/shot43337_t152.txt,1029.04098373466
627,43337.0,0.15519999999999998,207.671,0.71,22.5,36.8,0.33,1.8,3656.0,517.0,2.283331568311026,4.4,Profiles_export_4/shot43337_t155.txt,1029.04098373466
628,43337.0,0.15819999999999998,207.671,0.71,22.5,36.6,0.34,1.8,4180.0,592.0,2.1695119664375118,5.0,Profiles_export_4/shot43337_t158.txt,1029.04098373466
629,43337.0,0.16119999999999998,207.671,0.71,22.7,36.4,0.37,1.8,4222.0,641.0,2.0733605974178264,5.6,Profiles_export_4/shot43337_t161.txt,1029.04098373466
630,43337.0,0.16419999999999998,207.671,0.71,22.7,36.7,0.35,1.8,4180.0,577.0,1.9906429761696718,6.2,Profiles_export_4/shot43337_t164.txt,1029.04098373466
631,43337.0,0.1673,207.671,0.71,22.4,36.6,0.34,1.8,4139.0,580.0,2.0883581228275543,5.5,Profiles_export_4/shot43337_t167.txt,1029.04098373466
632,43337.0,0.1703,207.671,0.71,22.4,36.6,0.35,1.8,4163.0,560.0,2.0733605974178264,5.6,Profiles_export_4/shot43337_t170.txt,1029.04098373466
633,43337.0,0.1733,207.671,0.71,22.3,36.7,0.35,1.8,4255.0,589.0,2.0444611121999645,5.8,Profiles_export_4/shot43337_t173.txt,1029.04098373466
634,43337.0,0.1764,207.671,0.71,22.1,36.8,0.33,1.8,4018.0,549.0,2.058733395274478,5.7,Profiles_export_4/shot43337_t176.txt,1029.04098373466
635,43337.0,0.1794,207.671,0.71,22.1,36.9,0.34,1.8,4021.0,522.0,2.058733395274478,5.7,Profiles_export_4/shot43337_t179.txt,1029.04098373466
636,43337.0,0.1824,207.671,0.71,22.0,36.9,0.34,1.8,4111.0,497.0,2.058733395274478,5.7,Profiles_export_4/shot43337_t182.txt,1029.04098373466
637,43337.0,0.1855,207.671,0.71,21.8,36.8,0.34,1.8,4060.0,476.0,2.0733605974178264,5.6,Profiles_export_4/shot43337_t186.txt,1029.04098373466
638,43337.0,0.1885,207.671,0.71,21.8,36.9,0.33,1.8,4119.0,473.0,2.0883581228275543,5.5,Profiles_export_4/shot43337_t188.txt,1029.04098373466
639,43337.0,0.1915,207.671,0.71,21.6,36.9,0.32,1.8,4167.0,586.0,2.030529236291745,5.9,Profiles_export_4/shot43337_t192.txt,1029.04098373466
640,43337.0,0.1945,207.671,0.71,21.6,36.9,0.33,1.8,4208.0,572.0,2.058733395274478,5.7,Profiles_export_4/shot43337_t194.txt,1029.04098373466
641,43337.0,0.1976,207.671,0.71,21.4,37.0,0.33,1.8,4082.0,546.0,2.030529236291745,5.9,Profiles_export_4/shot43337_t198.txt,1029.04098373466
642,43337.0,0.2006,207.671,0.71,21.2,37.1,0.32,1.8,4078.0,536.0,2.0444611121999645,5.8,Profiles_export_4/shot43337_t201.txt,1029.04098373466
643,43452.0,0.16119999999999998,251.849,0.71,24.1,36.7,0.29,1.7,4928.0,833.0,2.7759046602621984,2.7,Profiles_export_4/shot43452_t161.txt,758.1546399599029
644,43452.0,0.16419999999999998,251.849,0.71,23.8,36.4,0.28,1.6,5337.0,714.0,2.66134728185606,3.0,Profiles_export_4/shot43452_t164.txt,758.1546399599029
645,43452.0,0.1673,251.849,0.71,23.6,36.2,0.28,1.6,5625.0,755.0,2.5935227405336416,3.2,Profiles_export_4/shot43452_t167.txt,758.1546399599029
646,43452.0,0.1703,251.849,0.71,23.5,36.1,0.28,1.6,5451.0,749.0,2.531386646768293,3.4,Profiles_export_4/shot43452_t170.txt,758.1546399599029
647,43452.0,0.1733,251.849,0.71,23.5,36.1,0.3,1.7,5096.0,732.0,2.531386646768293,3.4,Profiles_export_4/shot43452_t173.txt,758.1546399599029
648,43452.0,0.1764,251.849,0.71,23.6,36.2,0.33,1.7,5408.0,810.0,2.474167235231339,3.6,Profiles_export_4/shot43452_t176.txt,758.1546399599029
649,43452.0,0.1794,251.849,0.71,23.5,36.0,0.29,1.6,5523.0,716.0,2.4471994255402114,3.7,Profiles_export_4/shot43452_t179.txt,758.1546399599029
650,43452.0,0.1824,251.849,0.71,23.3,35.9,0.3,1.6,5226.0,710.0,2.4471994255402114,3.7,Profiles_export_4/shot43452_t182.txt,758.1546399599029
651,43452.0,0.1854,251.849,0.71,23.3,35.9,0.33,1.7,4711.0,621.0,2.502204690812758,3.5,Profiles_export_4/shot43452_t185.txt,758.1546399599029
652,43452.0,0.1885,251.849,0.71,23.2,35.8,0.35,1.7,4732.0,574.0,2.5935227405336416,3.2,Profiles_export_4/shot43452_t188.txt,758.1546399599029
653,43452.0,0.1915,251.849,0.71,23.2,35.9,0.35,1.7,4426.0,677.0,2.6266691545803798,3.1,Profiles_export_4/shot43452_t192.txt,758.1546399599029
654,43452.0,0.1945,251.849,0.71,23.2,36.1,0.36,1.7,4409.0,744.0,2.66134728185606,3.0,Profiles_export_4/shot43452_t194.txt,758.1546399599029
655,43452.0,0.1976,251.849,0.71,23.1,36.2,0.35,1.7,4563.0,815.0,2.6266691545803798,3.1,Profiles_export_4/shot43452_t198.txt,758.1546399599029
656,43452.0,0.2006,251.849,0.71,23.1,36.1,0.36,1.8,4973.0,805.0,2.6266691545803798,3.1,Profiles_export_4/shot43452_t201.txt,758.1546399599029
657,43452.0,0.2036,251.849,0.71,23.0,36.0,0.35,1.8,4722.0,708.0,2.697682610815403,2.9,Profiles_export_4/shot43452_t204.txt,758.1546399599029
658,43490.0,0.1551,253.632,0.7,23.4,36.0,0.25,1.6,4589.0,685.0,2.4471994255402114,3.7,Profiles_export_4/shot43490_t155.txt,319.36963372599985
659,43490.0,0.15819999999999998,253.632,0.7,23.6,36.2,0.26,1.6,4886.0,702.0,2.474167235231339,3.6,Profiles_export_4/shot43490_t158.txt,319.36963372599985
660,43490.0,0.16119999999999998,253.632,0.7,23.6,36.2,0.26,1.6,5192.0,808.0,2.3962063175777413,3.9,Profiles_export_4/shot43490_t161.txt,319.36963372599985
661,43490.0,0.16419999999999998,253.632,0.7,23.5,36.1,0.26,1.6,5312.0,728.0,2.3962063175777413,3.9,Profiles_export_4/shot43490_t164.txt,319.36963372599985
662,43490.0,0.1673,253.632,0.7,23.5,36.1,0.27,1.6,5261.0,841.0,2.3487484633150753,4.1,Profiles_export_4/shot43490_t167.txt,319.36963372599985
663,43490.0,0.1703,253.632,0.7,23.5,36.1,0.27,1.6,5269.0,749.0,2.3262175906383358,4.2,Profiles_export_4/shot43490_t170.txt,319.36963372599985
664,43490.0,0.1733,253.632,0.7,23.5,36.0,0.28,1.6,5111.0,706.0,2.304425484539792,4.3,Profiles_export_4/shot43490_t173.txt,319.36963372599985
665,43490.0,0.1764,253.632,0.7,23.6,36.1,0.29,1.6,5285.0,645.0,2.283331568311026,4.4,Profiles_export_4/shot43490_t176.txt,319.36963372599985
666,43490.0,0.1794,253.632,0.7,23.5,36.1,0.3,1.6,5275.0,742.0,2.2052282974711677,4.8,Profiles_export_4/shot43490_t179.txt,319.36963372599985
